AgentId,Motif_Orig,Motif_Dest,Duree_trajet,Motif_OD
989516:car,home,shop,63,home_shop
989516:car,shop,home,16,shop_home
992141:car,home,leisure,2,home_leisure
992141:car,leisure,home,3,leisure_home
992142:car,home,leisure,0,home_leisure
992142:car,leisure,home,99,leisure_home
992170:car,home,other,114,home_other
992170:car,home,work,15,home_work
992170:car,other,home,58,other_home
992170:car,work,home,14,work_home
992171:car,home,other,22,home_other
992610:car,home,other,1137,home_other
992610:car,home,work,5,home_work
992610:car,other,home,803,other_home
992610:car,other,work,1069,other_work
992610:car,work,other,76,work_other
992611:car,leisure,home,87,leisure_home
992611:car,leisure,leisure,3,leisure_leisure
992611:car,leisure,work,530,leisure_work
992611:car,shop,leisure,441,shop_leisure
992611:car,work,shop,167,work_shop
993112:car,home,other,458,home_other
993112:car,other,home,525,other_home
993115:car,home,leisure,198,home_leisure
993115:car,home,shop,34,home_shop
993115:car,leisure,home,18,leisure_home
993115:car,shop,home,21,shop_home
993657:car,education,home,477,education_home
993657:car,home,education,661,home_education
993659:car,home,other,251,home_other
993659:car,other,home,480,other_home
993659:car,other,other,219,other_other
